contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,OptionType,Symbol,Stock_Price,Expiry,Data_Date,mid_price,IV,Time_Bisect,Time_Newton,Parity_Price,Delta_An,Delta_Num,Gamma_An,Gamma_Num,Vega,Moneyness
TSLA260213P00505000,2026-02-05 20:49:23+00:00,505.0,82.0,89.0,90.15,-27.25,-24.942791,1.0,0,1.50390873046875,True,REGULAR,USD,Put,TSLA,416.239990234375,2026-02-13,2026-02-12 19:56:15,89.575,0.5,0.006642818450927734,0.0003533363342285156,0.837714723070178,-1.0,-0.9999999999990905,2.4328832591592925e-34,-16754.294461403842,2.1075548189087733e-32,0.824237604424505
TSLA260213P00510000,2026-02-11 14:40:05+00:00,510.0,76.36,93.6,94.8,0.0,0.0,12.0,0,1.4140654296875002,True,REGULAR,USD,Put,TSLA,416.239990234375,2026-02-13,2026-02-12 19:56:15,94.19999999999999,0.5,0.0060193538665771484,0.00032401084899902344,0.46293971800776035,-1.0,-0.9999999999990905,9.917752943128372e-38,-9258.794360155207,8.591537604340227e-36,0.8161568435968137
TSLA260213P00515000,2026-01-30 18:00:51+00:00,515.0,92.0,98.5,99.75,11.519997,14.31411,1.0,0,1.4306669091796875,True,REGULAR,USD,Put,TSLA,416.239990234375,2026-02-13,2026-02-12 19:56:15,99.125,0.5,0.006635189056396484,0.0003247261047363281,0.38816471294535404,-1.0,-0.9999999999990905,2.9758558301245604e-41,-7763.294258907081,2.5779203632335664e-39,0.8082329907463592
TSLA260213P00520000,2026-02-11 20:55:00+00:00,520.0,97.0,103.5,104.65,5.050003,5.492119,1.0,0,1.455080849609375,True,REGULAR,USD,Put,TSLA,416.239990234375,2026-02-13,2026-02-12 19:56:15,104.075,0.5,0.0070896148681640625,0.0003266334533691406,0.338389707882925,-1.0,-0.9999999999990905,6.635699686630689e-45,-6767.794157657647,5.748364948765622e-43,0.8004615196814904
TSLA260213P00525000,2026-02-09 19:15:11+00:00,525.0,102.0,108.4,109.45,-3.300003,-3.133906,1.0,0,1.39453427734375,True,REGULAR,USD,Put,TSLA,416.239990234375,2026-02-13,2026-02-12 19:56:15,108.92500000000001,0.5,0.005332231521606445,0.0003223419189453125,0.1886147028204732,-1.0,-0.9999999999990905,1.109832145376285e-48,-3772.294056410601,9.614238896838512e-47,0.7928380766369048
TSLA260213P00530000,2026-01-29 20:30:40+00:00,530.0,107.0,113.5,114.75,-6.5999985,-5.8098583,1.0,0,1.588869243164062,True,REGULAR,USD,Put,TSLA,416.239990234375,2026-02-13,2026-02-12 19:56:15,114.125,0.5,0.008193254470825195,0.00045680999755859375,0.38883969775804417,-1.0,-0.9999999999990905,1.4047516127928069e-52,-7776.793955160883,1.2169063269950791e-50,0.7853584721403302
TSLA260213P00535000,2026-01-29 20:30:40+00:00,535.0,118.3,118.5,119.65,0.0,0.0,31.0,0,1.6084003955078123,True,REGULAR,USD,Put,TSLA,416.239990234375,2026-02-13,2026-02-12 19:56:15,119.075,0.5,0.008665084838867188,0.0003368854522705078,0.3390646926957288,-1.0,-0.9999999999990905,1.3572254412040508e-56,-6781.293853913723,1.175735419357373e-54,0.7780186733352804
TSLA260213P00540000,2026-01-29 20:30:40+00:00,540.0,125.95,123.1,124.35,0.0,0.0,709.0,0,1.0625046875000002,True,REGULAR,USD,Put,TSLA,416.239990234375,2026-02-13,2026-02-12 19:56:15,123.725,0.5,0.03769946098327637,0.0004627704620361328,-0.010710312366768449,-1.0,-0.9999999999990905,1.0093033855266468e-60,214.2062473359374,8.743379715813764e-59,0.770814796730324
TSLA260213P00545000,2026-01-29 20:30:40+00:00,545.0,131.0,128.6,129.8,0.0,0.0,260.0,0,1.78515732421875,True,REGULAR,USD,Put,TSLA,416.239990234375,2026-02-13,2026-02-12 19:56:15,129.2,0.5,0.006738424301147461,0.0003368854522705078,0.46451468257077977,-1.0,-0.9999999999990905,5.823578631252165e-65,-9290.293651414459,5.044841819426591e-63,0.763743101347477
TSLA260213P00550000,2026-02-02 15:56:51+00:00,550.0,129.0,133.4,134.45,0.0,0.0,9.0,0,1.6289081054687498,True,REGULAR,USD,Put,TSLA,416.239990234375,2026-02-13,2026-02-12 19:56:15,133.925,0.5,0.003962039947509766,0.000339508056640625,0.189739677508328,-1.0,-0.9999999999990905,2.627345894946402e-69,-3794.7935501676966,2.2760136479988507e-67,0.7567999822443182
TSLA260213P00555000,2026-01-29 20:22:11+00:00,555.0,136.65,138.6,139.8,0.0,0.0,30.0,0,1.8847662011718749,True,REGULAR,USD,Put,TSLA,416.239990234375,2026-02-13,2026-02-12 19:56:15,139.2,0.5,0.006022453308105469,0.000316619873046875,0.4649646724459444,-1.0,-0.9999999999990905,9.33788989813148e-74,-9299.293448917751,8.089214630071162e-72,0.7499819643862613
TSLA260213P00560000,2026-01-02 17:03:37+00:00,560.0,120.01,131.0,132.45,0.0,0.0,2.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,TSLA,416.239990234375,2026-02-13,2026-02-12 19:56:15,131.725,0.5,0.0353245735168457,0.0003364086151123047,-12.00981033261644,-1.0,-0.9999999999990905,2.633411920228961e-78,240196.20665232933,2.281268516175426e-76,0.7432856968470982
TSLA260213P00565000,2026-01-20 18:28:50+00:00,565.0,140.3,148.1,149.35,0.0,0.0,20.0,0,1.25000375,True,REGULAR,USD,Put,TSLA,416.239990234375,2026-02-13,2026-02-12 19:56:15,148.725,0.5,0.036066293716430664,0.0003609657287597656,-0.009585337678913675,-1.0,-0.9999999999990905,5.934109944432995e-83,191.70675357884193,5.140592735898873e-81,0.7367079473174779
TSLA260213P00570000,2026-01-20 14:54:43+00:00,570.0,143.61,153.5,154.75,0.0,0.0,32.0,0,1.9785157324218752,True,REGULAR,USD,Put,TSLA,416.239990234375,2026-02-13,2026-02-12 19:56:15,154.125,0.5,0.006329774856567383,0.00035262107849121094,0.39063965725870275,-1.0,-0.9999999999990905,1.0756859088736128e-87,-7812.793145174055,9.318437341141697e-86,0.7302455969024123
TSLA260213P00575000,2026-02-11 15:09:01+00:00,575.0,148.0,158.65,159.75,0.0,0.0,2.0,0,2.0742235644531246,True,REGULAR,USD,Put,TSLA,416.239990234375,2026-02-13,2026-02-12 19:56:15,159.2,0.5,0.006266593933105469,0.000331878662109375,0.4658646521962737,-1.0,-0.9999999999990905,1.5788363539160185e-92,-9317.293043924337,1.3677122210598418e-90,0.7238956351902174
TSLA260213P00580000,2026-01-16 20:58:39+00:00,580.0,142.11,163.5,164.75,0.0,0.0,1.0,0,2.07031732421875,True,REGULAR,USD,Put,TSLA,416.239990234375,2026-02-13,2026-02-12 19:56:15,164.125,0.5,0.008119344711303711,0.0003495216369628906,0.3910896471338674,-1.0,-0.9999999999990905,1.8881885928843775e-97,-7821.792942677348,1.635697460188529e-95,0.7176551555765086
TSLA260213P00720000,2026-01-23 16:39:22+00:00,720.0,270.7,303.1,304.35,0.0,0.0,2.0,0,2.1250046875,True,REGULAR,USD,Put,TSLA,416.239990234375,2026-02-13,2026-02-12 19:56:15,303.725,0.5,0.037969350814819336,0.00036907196044921875,-0.002610494614032177,-1.0,-0.9999999999990905,1.2999507312386248e-262,52.209892280643544,1.1261195610810708e-260,0.578111097547743
TSLA260213P00850000,2026-02-11 20:55:01+00:00,850.0,422.0,433.4,434.45,0.0,0.0,1.0,0,3.652344619140625,True,REGULAR,USD,Put,TSLA,416.239990234375,2026-02-13,2026-02-12 19:56:15,433.92499999999995,0.5,0.03542637825012207,0.0003666877746582031,0.20323937376292633,-1.0,-0.9999999999990905,0.0,-4064.7874752585267,0.0,0.4896941061580882
TSLA260218C00322500,2026-02-12 18:24:42+00:00,322.5,94.5,91.35,95.0,-11.0,-10.42654,13.0,1,1.126957490234375,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,93.175,-627.9045479117733,0.038933753967285156,0.0006432533264160156,-0.7637303424318702,6.072154450423136e-296,0.0,-7.30013913138792e-299,-8309525.197838862,1.0879013388807764e-292,1.290666636385659
TSLA260218C00325000,2026-02-12 18:32:36+00:00,325.0,91.44,89.45,91.4,-7.869995,-7.9246755,20.0,0,0.7578149218750001,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,90.42500000000001,-471.04201917768296,0.04037809371948242,0.0007786750793457031,-1.015270963424598,1.268942384504401e-167,0.0,-1.5265410027954771e-170,-8304494.385419007,1.7066044320927893e-164,1.2807384314903847
TSLA260218C00330000,2026-02-12 18:24:30+00:00,330.0,87.1,84.9,88.05,-8.07,-8.479563,10.0,3,0.76367423828125,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,86.475,0.7316675564751243,0.005452632904052734,0.002866983413696289,0.0316477945900715,0.9971201727750838,0.9971201724454204,0.0002473904735177636,0.0015808069520062418,0.42959727227841393,1.2613333037405303
TSLA260218C00332500,2026-02-12 18:32:00+00:00,332.5,84.06,82.45,85.6,-8.130005,-8.818749,10.0,1,0.7666038964843751,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,84.025,0.7857830594041166,0.007586479187011719,0.0026051998138427734,0.08010717359735509,0.9937031437902122,0.9937031432627919,0.0004635717409978014,0.0032169765518119675,0.8645385448755633,1.2518495946898496
TSLA260218C00337500,2026-02-12 18:24:01+00:00,337.5,79.74,77.5,79.4,-7.630005,-8.73298,31.0,0,0.840821904296875,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,78.45,-28218252.36327736,0.03659200668334961,0.0014815330505371094,-0.49797406838803226,0.0,0.0,-0.0,-8314840.323319739,0.0,1.2333036747685184
TSLA260218C00342500,2026-02-12 18:06:54+00:00,342.5,73.4,72.45,75.05,-11.099998,-13.136093,10.0,0,0.9135750830078124,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,73.75,0.1859002755007776,0.03816723823547363,0.0037527084350585938,-0.20105531037341962,1.0,0.9999999999990905,1.1249481043653647e-19,4021.1062074683923,4.963377034405302e-17,1.215299241560219
TSLA260218C00350000,2026-02-12 18:34:59+00:00,350.0,67.01,65.3,67.85,-10.309998,-13.334192,31.0,4,0.63086306640625,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,66.57499999999999,0.6565744007988816,0.007754087448120117,0.002039670944213867,0.11932282664849936,0.9893316606943162,0.9893316595992019,0.0008815824263294902,0.002041026618826436,1.3737623684325606,1.1892571149553572
TSLA260218C00355000,2026-02-12 18:24:56+00:00,355.0,61.96,59.5,62.25,-9.260002,-13.001969,40.0,2,0.7319362744140624,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,60.875,-0.15315038228437894,0.0354154109954834,0.001543283462524414,-0.5837584153368311,2.295061846367576e-19,2.2951173233625056e-19,-2.778037507491254e-19,-1217500.0,1.0097664466833478e-16,1.1725070147447183
TSLA260218C00357500,2026-02-12 18:35:15+00:00,357.5,59.65,57.95,59.7,-7.5,-11.169024,20.0,2,0.6982452050781252,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,58.825,-341270.2234433918,0.03698897361755371,0.0009195804595947266,-0.1352990363295703,0.0,0.0,-0.0,-8322093.823960908,0.0,1.1643076649912587
TSLA260218C00360000,2026-02-12 18:36:25+00:00,360.0,57.29,55.65,56.95,-11.709999,-16.971012,48.0,100,0.6293982373046876,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,56.3,-4483.708889827032,0.03931307792663574,0.0009291172027587891,-0.1618396573222185,0.0,0.0,-0.0,-8321563.0115410555,0.0,1.156222195095486
TSLA260218C00362500,2026-02-12 18:19:37+00:00,362.5,53.23,53.45,54.95,-9.049999,-14.531149,61.0,9,0.5532271240234375,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,54.2,0.5963391042918276,0.007810831069946289,0.0017468929290771484,0.23661972168508782,0.978531266232254,0.9785312641014343,0.0017696806118683683,0.011682102751819912,2.5046839155482887,1.1482482489224137
TSLA260218C00365000,2026-02-12 18:15:40+00:00,365.0,51.22,50.85,52.6,-14.239998,-21.753738,30.0,14,0.5361374511718751,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,51.725,0.5799016190805782,0.008544683456420898,0.0015037059783935547,0.26007910069239415,0.9760629725090394,0.9760629701048629,0.0019946736776614436,0.002241693977111936,2.745307036398105,1.1403835348886986
TSLA260218C00367500,2026-02-12 18:27:35+00:00,367.5,49.79,48.1,49.8,-12.469997,-20.028908,72.0,18,0.6093789062500001,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,48.95,5337458.600050771,0.03845643997192383,0.0017576217651367188,-0.016461520300310895,1.0,0.9999999999990905,0.0,7345799.8046875,0.0,1.1326258237670068
TSLA260218C00370000,2026-02-12 18:48:56+00:00,370.0,47.79,45.85,47.15,-8.48,-15.070196,51.0,26,0.5625043750000001,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,46.5,0.3977134383672571,0.008603334426879883,0.0020279884338378906,0.031997858707029536,0.9948606785965889,0.9948606768773516,0.0007647779430869983,0.0007653727607248584,0.7218889014888058,1.1249729465793918
TSLA260218C00372500,2026-02-12 18:33:00+00:00,372.5,44.13,43.5,44.65,-8.919998,-16.814323,30.0,5,0.5371140039062501,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,44.075,0.43826246588442436,0.007631063461303711,0.0015034675598144531,0.10545723771429039,0.9861714406608202,0.9861714377507269,0.0016537814311725072,0.0016568273508710263,1.7201928356298901,1.1174227925755034
TSLA260218C00375000,2026-02-12 18:30:53+00:00,375.0,42.07,41.05,42.1,-5.2299995,-11.057081,75.0,24,0.5046436254882812,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,41.575,0.4145408095450368,0.008814811706542969,0.0015742778778076172,0.10391661672161945,0.9856436483166763,0.9856436449837247,0.0018057751920296991,0.002020862268636847,1.7766247944651157,1.1099733072916667
TSLA260218C00377500,2026-02-09 18:05:20+00:00,377.5,43.45,37.8,39.55,0.0,0.0,1.0,7,0.4724173852539062,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,38.675,-0.07351090032688584,0.03791499137878418,0.0009491443634033203,-0.29762400427102875,1.473741269516489e-30,1.4739935808676856e-30,-4.7392676325002326e-30,-773499.9999999999,8.26851886594713e-28,1.102622490687086
TSLA260218C00380000,2026-02-12 18:00:53+00:00,380.0,36.59,36.4,37.35,-8.91,-19.582418,12.0,66,0.48438015625,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,36.875,0.4628879554303723,0.007947921752929688,0.0011913776397705078,0.4008353747362321,0.9572677007410381,0.9572676954547887,0.0040315823461368845,0.004375233970677073,4.429106879673172,1.0953683953536184
TSLA260218C00382500,2026-02-12 19:15:15+00:00,382.5,33.44,34.1,35.0,-8.950001,-21.113472,3.0,7,0.4738822143554688,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,34.55,0.4697218903789021,0.008425235748291016,0.0011746883392333984,0.5742947537435725,0.9425239424720819,0.9425239364929894,0.005032952850872017,0.005060585692717723,5.6108467537996995,1.0882091247957517
TSLA260218C00385000,2026-02-12 16:51:21+00:00,385.0,33.4,31.8,32.7,-10.599998,-24.090906,17.0,73,0.4660697924804688,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,32.25,0.47247658127200126,0.008324861526489258,0.001199960708618164,0.7727541327508902,0.9264209473532794,0.9264209407461976,0.006060662948729786,0.006065646971364913,6.796184567979306,1.0811428317775975
TSLA260218C00387500,2026-02-12 18:32:32+00:00,387.5,30.75,29.15,29.9,-10.25,-25.0,24.0,60,0.4094297338867187,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,29.525,0.407766365585911,0.008113384246826172,0.0014605522155761719,0.5462135117581965,0.9377183758278027,0.9377183676235745,0.006174038116874282,0.00617421122228734,5.97510376851021,1.074167716733871
TSLA260218C00390000,2026-02-12 18:33:22+00:00,390.0,28.01,27.2,28.05,-10.839998,-27.902185,442.0,473,0.4387263159179688,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,27.625,0.45770347759957775,0.00883030891418457,0.0012121200561523438,1.1446728907654915,0.895043768783752,0.8950437608149286,0.008152325612837824,0.00817648185602593,8.855854549879291,1.067282026241987
TSLA260218C00392500,2026-02-12 18:21:57+00:00,392.5,25.3,24.95,25.95,-10.920002,-30.149096,20.0,41,0.438482177734375,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,25.45,0.4582635140923867,0.008443832397460938,0.001253366470336914,1.4681322697728092,0.871436143389429,0.8714361350541822,0.009402892386007042,0.009409002146298917,10.226840722145745,1.0604840515525478
TSLA260218C00395000,2026-02-12 18:58:30+00:00,395.0,23.23,22.8,23.7,-6.6900005,-22.359627,40.0,128,0.4240780249023437,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,23.25,0.4507870891289283,0.0070040225982666016,0.0011935234069824219,1.7665916487801496,0.8486775512191151,0.848677542438736,0.010679146130654965,0.010685639608709607,11.425434992500376,1.0537721271756328
TSLA260218C00397500,2026-02-12 18:27:53+00:00,397.5,22.11,20.95,21.8,-8.68,-28.19097,47.0,78,0.428716650390625,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,21.375,0.4642865468395635,0.008855104446411133,0.0012040138244628906,2.390051027787422,0.8122613949244395,0.8122613866703432,0.01190917442538841,0.011909244221897097,13.122981032962093,1.0471446295204403
TSLA260218C00400000,2026-02-12 19:14:43+00:00,400.0,18.05,19.0,19.2,-10.320002,-36.376457,224.0,389,0.3883728155517578,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,19.1,0.4414516957277283,0.008958816528320312,0.0012116432189941406,2.6135104067947736,0.7904598458988119,0.7904598369833593,0.013383528395003794,0.013384507013824987,14.022277558973373,1.0405999755859374
TSLA260218C00402500,2026-02-12 19:24:08+00:00,402.5,17.34,17.0,17.2,-9.66,-35.77778,456.0,129,0.3808655664062499,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,17.1,0.4342878155377125,0.008783102035522461,0.0012025833129882812,3.1119697858021027,0.7573876226427081,0.7573876139218783,0.014780124619248922,0.014780446093709543,15.2342292249552,1.0341366217003105
TSLA260218C00405000,2026-02-12 19:20:31+00:00,405.0,15.23,15.15,15.35,-9.57,-38.58871,800.0,142,0.3770203900146484,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,15.25,0.43132932082683717,0.008853673934936523,0.001192331314086914,3.760429164809352,0.7189447943447258,0.7189447863254372,0.016048834157816685,0.016048867337303818,16.429230247211322,1.0277530623070987
TSLA260218C00407500,2026-02-12 19:21:17+00:00,407.5,13.45,13.35,13.55,-8.7300005,-39.359787,88.0,254,0.3711000390625,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,13.45,0.42555997497936476,0.008748769760131836,0.0011794567108154297,4.45888854381667,0.6784387072198252,0.6784387000891456,0.01728420566356319,0.01728420762958649,17.457214382185395,1.0214478287960123
TSLA260218C00410000,2026-02-12 19:25:44+00:00,410.0,11.68,11.45,11.6,-9.619999,-45.164314,7951.0,466,0.3537662280273437,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,11.524999999999999,0.4074085077773002,0.01710224151611328,0.0026006698608398438,5.032347922823988,0.6381588650787628,0.6381588587188958,0.018882346725865994,0.01888234791636023,18.257899296086713,1.0152194883765244
TSLA260218C00412500,2026-02-12 19:24:10+00:00,412.5,10.49,9.9,10.05,-6.960001,-39.88539,343.0,208,0.3502262243652343,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,9.975000000000001,0.4041352024220827,0.015623331069946289,0.0016314983367919922,5.980807301831305,0.5899828476176303,0.5899828430258935,0.01974523015324609,0.021479012417557897,18.938850993479118,1.0090666429924242
TSLA260218C00415000,2026-02-12 19:23:51+00:00,415.0,8.9,8.75,8.85,-8.41,-48.584633,1760.0,576,0.3568179553222655,True,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,8.8,0.413947795825734,0.009476661682128906,0.0009059906005859375,7.304266680838623,0.5392433585229339,0.5392433561326015,0.019686754118341813,0.019688544270479724,19.341245469456574,1.0029879282756025
TSLA260218C00417500,2026-02-12 19:24:39+00:00,417.5,7.7,7.5,7.6,-7.9800005,-50.89286,3205.0,513,0.3558414025878905,False,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,7.55,0.41329466324832714,0.007830619812011719,0.0009021759033203125,8.552726059845952,0.48980609698319594,0.4898060966084472,0.019807336733746014,0.019807413824679543,19.429008019117575,0.9969820125374251
TSLA260218C00420000,2026-02-12 19:24:39+00:00,420.0,6.45,6.25,6.3,-7.05,-52.22222,7128.0,2098,0.3472965661621093,False,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,6.275,0.4049403524013639,0.009335041046142578,0.0010170936584472656,9.77618543885319,0.43918445514158405,0.43918445692412433,0.019987154168528556,0.020696885307813773,19.209088795443744,0.991047595796131
TSLA260218C00422500,2026-02-12 19:23:51+00:00,422.5,5.35,5.2,5.3,-6.5800004,-55.155075,2184.0,411,0.346564151611328,False,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,5.25,0.40307575616284963,0.009429931640625,0.0009179115295410156,11.249644817860542,0.38982982157577906,0.3898298254298993,0.019536444487210345,0.039420661721578654,18.689468475467304,0.9851834088387574
TSLA260218C00425000,2026-02-12 19:24:57+00:00,425.0,4.4,4.25,4.35,-6.0499997,-57.894737,4683.0,1732,0.342657940673828,False,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,4.3,0.3986484026558976,0.009302139282226562,0.0012049674987792969,12.798104196867882,0.3409631053519363,0.34096311123903433,0.018887061690787275,0.01888708505148884,17.86977862480718,0.9793882123161765
TSLA260218C00427500,2026-02-12 19:24:02+00:00,427.5,3.72,3.55,3.6,-5.2299995,-58.43575,2086.0,530,0.3427800097656249,False,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,3.575,0.40038003301134983,0.010274171829223633,0.0012798309326171875,14.571563575875132,0.29700938518967346,0.297009392561165,0.017744394614135576,0.017745032945271078,16.861582951949874,0.9736607958698831
TSLA260218C00430000,2026-02-12 19:26:01+00:00,430.0,2.86,2.85,2.87,-4.6900005,-62.119213,15653.0,2228,0.338324487915039,False,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,2.8600000000000003,0.3962762853428786,0.009673118591308594,0.0012583732604980469,16.355022954882486,0.2531074737402984,0.2531074825846247,0.01656822210617227,0.016583155240113,15.582557440391893,0.9679999772892441
TSLA260218C00432500,2026-02-12 19:25:55+00:00,432.5,2.31,2.32,2.35,-4.25,-64.78658,3582.0,444,0.3398503515625,False,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,2.335,0.39795608456484083,0.007367849349975586,0.0012836456298828125,18.32848233388978,0.21587421018234348,0.21587421978921384,0.015106729624609185,0.015218364968205833,14.268238197431895,0.9624046016979769
TSLA260218C00435000,2026-02-12 19:24:42+00:00,435.0,1.92,1.88,1.91,-3.48,-64.44444,9877.0,1370,0.3414372497558594,False,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,1.895,0.39980275356344924,0.00886678695678711,0.0011951923370361328,20.386941712897055,0.18259241426831274,0.1825924242588428,0.013593291733347446,0.014160515098282644,12.898379888917285,0.9568735407686781
TSLA260218C00437500,2026-02-12 19:23:56+00:00,437.5,1.57,1.5,1.53,-3.0699997,-66.16379,2257.0,490,0.3420475952148437,False,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,1.5150000000000001,0.4005522007751227,0.008384227752685547,0.0016188621520996094,22.50540109190439,0.15244901823072188,0.15244902833302376,0.012077831917144196,0.014525775080542758,11.48187590956562,0.9514056919642857
TSLA260218C00440000,2026-02-12 19:25:31+00:00,440.0,1.2,1.18,1.21,-2.62,-68.58639,8498.0,1075,0.3420475952148437,False,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,1.1949999999999998,0.4006834328487971,0.009025812149047852,0.0011873245239257812,24.683860470911725,0.12566247921449636,0.1256624891567526,0.01058466552827104,0.019611151893528245,10.065683492430535,0.9459999778053977
TSLA260218C00442500,2026-02-12 19:19:19+00:00,442.5,0.93,0.95,0.97,-2.27,-70.9375,1279.0,457,0.3442448388671875,False,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,0.96,0.40379699706732647,0.008930444717407227,0.001547098159790039,26.947319849918983,0.10423004439860056,0.1042300538301788,0.009194294514616992,0.009194299810388884,8.811426871855497,0.9406553451624293
TSLA260218C00445000,2026-02-12 19:25:20+00:00,445.0,0.74,0.74,0.75,-1.8900001,-71.86312,3248.0,805,0.3438786315917969,False,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,0.745,0.4038775117386784,0.008419036865234375,0.0014655590057373047,29.230779228926338,0.08429725616461364,0.08429726501368862,0.007859554281667553,0.007859602979554126,7.5337696104068,0.9353707645716293
TSLA260218C00447500,2026-02-12 19:24:51+00:00,447.5,0.6,0.58,0.59,-1.4799999,-71.15384,4538.0,3660,0.3454655297851562,False,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,0.585,0.4058599696863238,0.008459091186523438,0.0015113353729248047,31.56923860793364,0.06841314033558624,0.06841314843413215,0.006671767256876964,0.006672015420150501,6.426608609446155,0.9301452295740223
TSLA260218C00450000,2026-02-12 19:20:06+00:00,450.0,0.47,0.46,0.47,-1.29,-73.295456,6038.0,1499,0.348639326171875,False,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,0.46499999999999997,0.4093396247295287,0.008241653442382812,0.0014500617980957031,33.947697986940966,0.05581102072189435,0.055811027999475016,0.005643148661995574,0.005643894487317169,5.482391225738294,0.9249777560763889
TSLA260218C00452500,2026-02-12 19:15:24+00:00,452.5,0.35,0.36,0.37,-1.0699999,-75.35211,778.0,297,0.3508365698242187,False,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,0.365,0.4120365795539813,0.008048772811889648,0.0014328956604003906,36.34615736594827,0.045028421619975306,0.04502842807951879,0.004724440354472087,0.004726646136710144,4.620094821857788,0.9198673817334254
TSLA260218C00455000,2026-02-12 19:06:18+00:00,455.0,0.31,0.28,0.29,-0.86999995,-73.72881,1068.0,542,0.3530338134765625,False,REGULAR,USD,Call,TSLA,416.239990234375,2026-02-18,2026-02-12 19:56:15,0.28500000000000003,0.41461783258415635,0.008527755737304688,0.0015304088592529297,38.76461674495562,0.036105870535737494,0.03610587620013206,0.003924247153339976,0.003929934175861405,3.8616159019113883,0.9148131653502747
