Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-02-13 10:09:00-05:00,415.30810546875,415.6400146484375,414.6099853515625,415.6099853515625,131780,0.0,0.0
2026-02-13 10:10:00-05:00,415.62969970703125,416.07000732421875,414.9100036621094,416.0400085449219,124984,0.0,0.0
2026-02-13 10:11:00-05:00,415.9200134277344,416.3599853515625,415.5799865722656,416.2149963378906,116780,0.0,0.0
2026-02-13 10:12:00-05:00,416.1199951171875,416.3800048828125,415.20001220703125,415.3743896484375,133770,0.0,0.0
2026-02-13 10:13:00-05:00,415.3919982910156,416.1400146484375,415.2799987792969,416.0299987792969,112934,0.0,0.0
2026-02-13 10:14:00-05:00,416.0299987792969,416.0946044921875,414.42999267578125,414.57000732421875,110573,0.0,0.0
2026-02-13 10:15:00-05:00,414.70001220703125,415.55999755859375,414.3599853515625,415.1700134277344,116000,0.0,0.0
2026-02-13 10:16:00-05:00,415.1499938964844,415.92999267578125,413.79998779296875,413.9200134277344,125989,0.0,0.0
2026-02-13 10:17:00-05:00,413.79998779296875,414.8900146484375,413.75,414.8349914550781,85924,0.0,0.0
2026-02-13 10:18:00-05:00,414.8251953125,414.94000244140625,414.0899963378906,414.739990234375,70165,0.0,0.0
2026-02-13 10:19:00-05:00,414.6499938964844,414.7699890136719,413.79998779296875,413.8399963378906,85318,0.0,0.0
2026-02-13 10:20:00-05:00,413.8584899902344,415.75,413.3999938964844,415.55999755859375,104704,0.0,0.0
2026-02-13 10:21:00-05:00,415.45001220703125,415.5599060058594,413.7300109863281,413.80999755859375,90891,0.0,0.0
2026-02-13 10:22:00-05:00,413.9200134277344,414.760009765625,413.79998779296875,414.19061279296875,86569,0.0,0.0
2026-02-13 10:23:00-05:00,414.3299865722656,415.0400085449219,414.0,414.9200134277344,62183,0.0,0.0
2026-02-13 10:24:00-05:00,414.94000244140625,415.4200134277344,414.70001220703125,415.2662048339844,102313,0.0,0.0
2026-02-13 10:25:00-05:00,415.2300109863281,416.1000061035156,414.8380126953125,415.80999755859375,116189,0.0,0.0
2026-02-13 10:26:00-05:00,415.80499267578125,416.6600036621094,415.6050109863281,416.556396484375,102932,0.0,0.0
2026-02-13 10:27:00-05:00,416.54998779296875,416.6400146484375,415.9200134277344,416.45001220703125,100675,0.0,0.0
2026-02-13 10:28:00-05:00,416.3999938964844,416.909912109375,415.92999267578125,416.8335876464844,114756,0.0,0.0
2026-02-13 10:29:00-05:00,416.8999938964844,416.95001220703125,416.0107116699219,416.1050109863281,100063,0.0,0.0
2026-02-13 10:30:00-05:00,416.1050109863281,417.25,416.0675048828125,416.989990234375,168373,0.0,0.0
2026-02-13 10:31:00-05:00,417.0,417.0199890136719,415.69000244140625,415.92999267578125,171143,0.0,0.0
2026-02-13 10:32:00-05:00,415.8599853515625,417.20001220703125,415.760009765625,417.1650085449219,111378,0.0,0.0
2026-02-13 10:33:00-05:00,417.19000244140625,418.20001220703125,417.1499938964844,417.8399963378906,207415,0.0,0.0
2026-02-13 10:34:00-05:00,417.80999755859375,417.9150085449219,416.92010498046875,417.010009765625,127375,0.0,0.0
2026-02-13 10:35:00-05:00,417.0098876953125,417.1585998535156,416.2699890136719,416.99859619140625,101684,0.0,0.0
2026-02-13 10:36:00-05:00,416.9800109863281,417.1000061035156,415.95001220703125,416.2099914550781,101727,0.0,0.0
2026-02-13 10:37:00-05:00,416.2099914550781,416.5799865722656,416.0799865722656,416.2149963378906,74611,0.0,0.0
2026-02-13 10:38:00-05:00,416.2149963378906,416.2900085449219,414.510009765625,414.55999755859375,127953,0.0,0.0
2026-02-13 10:39:00-05:00,414.510009765625,414.9800109863281,414.3299865722656,414.552490234375,119285,0.0,0.0
2026-02-13 10:40:00-05:00,414.44000244140625,414.57000732421875,414.0400085449219,414.4989929199219,106126,0.0,0.0
2026-02-13 10:41:00-05:00,414.45001220703125,414.9800109863281,414.2300109863281,414.67999267578125,81954,0.0,0.0
2026-02-13 10:42:00-05:00,414.67999267578125,415.2200012207031,414.05999755859375,414.260009765625,85491,0.0,0.0
2026-02-13 10:43:00-05:00,414.260009765625,414.6499938964844,414.1000061035156,414.1600036621094,55649,0.0,0.0
2026-02-13 10:44:00-05:00,414.1700134277344,414.4100036621094,413.3699951171875,413.45220947265625,120501,0.0,0.0
2026-02-13 10:45:00-05:00,413.510009765625,414.09991455078125,413.010009765625,413.8800964355469,98550,0.0,0.0
2026-02-13 10:46:00-05:00,413.82000732421875,414.3500061035156,413.10009765625,413.1499938964844,92201,0.0,0.0
2026-02-13 10:47:00-05:00,413.1000061035156,413.79998779296875,413.010009765625,413.6622009277344,77719,0.0,0.0
2026-02-13 10:48:00-05:00,413.5101013183594,413.79998779296875,412.85009765625,412.9599914550781,131617,0.0,0.0
2026-02-13 10:49:00-05:00,412.9895935058594,412.9895935058594,412.3900146484375,412.82000732421875,116278,0.0,0.0
2026-02-13 10:50:00-05:00,412.7699890136719,413.010009765625,412.3800048828125,412.6700134277344,155903,0.0,0.0
2026-02-13 10:51:00-05:00,412.6499938964844,414.0498962402344,412.55999755859375,413.8700866699219,125115,0.0,0.0
2026-02-13 10:52:00-05:00,413.9200134277344,414.05999755859375,413.2300109863281,413.66009521484375,97525,0.0,0.0
2026-02-13 10:53:00-05:00,413.61041259765625,414.19000244140625,413.5,414.0249938964844,87927,0.0,0.0
2026-02-13 10:54:00-05:00,413.9800109863281,414.79998779296875,413.95001220703125,414.65380859375,96846,0.0,0.0
2026-02-13 10:55:00-05:00,414.66009521484375,415.5,414.6200866699219,415.2300109863281,131970,0.0,0.0
2026-02-13 10:56:00-05:00,415.2799987792969,415.4800109863281,414.6099853515625,414.7850036621094,113241,0.0,0.0
2026-02-13 10:57:00-05:00,414.8277893066406,415.6400146484375,414.7799987792969,415.3800048828125,95584,0.0,0.0
2026-02-13 10:58:00-05:00,415.3800048828125,416.1099853515625,415.3800048828125,415.8901062011719,99509,0.0,0.0
2026-02-13 10:59:00-05:00,415.9580993652344,415.989990234375,415.0,415.2601013183594,97901,0.0,0.0
2026-02-13 11:00:00-05:00,415.30999755859375,415.7900085449219,415.1099853515625,415.3450012207031,63810,0.0,0.0
2026-02-13 11:01:00-05:00,415.3450012207031,415.6499938964844,414.7200012207031,415.590087890625,82311,0.0,0.0
2026-02-13 11:02:00-05:00,415.6300048828125,415.94000244140625,415.0199890136719,415.0950012207031,70549,0.0,0.0
2026-02-13 11:03:00-05:00,415.0950012207031,415.7799987792969,414.8804016113281,415.57000732421875,73113,0.0,0.0
2026-02-13 11:04:00-05:00,415.5953063964844,415.8399963378906,415.07000732421875,415.4549865722656,49605,0.0,0.0
2026-02-13 11:05:00-05:00,415.45001220703125,415.8500061035156,415.2950134277344,415.8500061035156,50168,0.0,0.0
2026-02-13 11:06:00-05:00,415.82000732421875,416.4068908691406,415.4302062988281,416.1000061035156,121969,0.0,0.0
2026-02-13 11:07:00-05:00,416.125,416.30499267578125,415.69000244140625,416.25,98795,0.0,0.0
2026-02-13 11:08:00-05:00,416.239990234375,417.20001220703125,416.1099853515625,417.20001220703125,146986,0.0,0.0
2026-02-13 11:09:00-05:00,417.19989013671875,417.3900146484375,416.6099853515625,416.79998779296875,118468,0.0,0.0
2026-02-13 11:10:00-05:00,416.79998779296875,416.8594970703125,415.30999755859375,415.5400085449219,121958,0.0,0.0
2026-02-13 11:11:00-05:00,415.5592956542969,416.0,415.45001220703125,415.8399963378906,95494,0.0,0.0
2026-02-13 11:12:00-05:00,415.8450927734375,416.19000244140625,415.05999755859375,415.4100036621094,92338,0.0,0.0
2026-02-13 11:13:00-05:00,415.3599853515625,416.05999755859375,415.3599853515625,416.052490234375,62549,0.0,0.0
2026-02-13 11:14:00-05:00,416.0899963378906,417.55999755859375,416.02410888671875,417.53680419921875,163995,0.0,0.0
2026-02-13 11:15:00-05:00,417.5150146484375,417.6099853515625,417.0,417.0400085449219,132674,0.0,0.0
2026-02-13 11:16:00-05:00,416.9949951171875,417.3500061035156,416.90008544921875,417.07000732421875,78230,0.0,0.0
2026-02-13 11:17:00-05:00,417.0201110839844,417.8399963378906,416.94000244140625,417.44000244140625,127788,0.0,0.0
2026-02-13 11:18:00-05:00,417.4849853515625,417.8299865722656,417.2134094238281,417.6099853515625,88406,0.0,0.0
2026-02-13 11:19:00-05:00,417.6099853515625,417.67999267578125,416.7900085449219,416.8200988769531,102872,0.0,0.0
2026-02-13 11:20:00-05:00,416.82000732421875,417.2497863769531,416.1099853515625,416.2799987792969,113174,0.0,0.0
2026-02-13 11:21:00-05:00,416.19000244140625,416.4490051269531,415.80999755859375,416.4200134277344,76465,0.0,0.0
2026-02-13 11:22:00-05:00,416.4200134277344,416.54998779296875,416.19000244140625,416.3828125,51764,0.0,0.0
2026-02-13 11:23:00-05:00,416.4100036621094,416.80999755859375,415.8800048828125,415.9383850097656,66018,0.0,0.0
2026-02-13 11:24:00-05:00,416.010009765625,416.9700012207031,415.94000244140625,416.9200134277344,67003,0.0,0.0
2026-02-13 11:25:00-05:00,416.9700012207031,417.1099853515625,416.5,417.0,68572,0.0,0.0
2026-02-13 11:26:00-05:00,417.1199951171875,417.67999267578125,416.8699951171875,417.5,124271,0.0,0.0
2026-02-13 11:27:00-05:00,417.4953918457031,418.32000732421875,417.0199890136719,418.32000732421875,121610,0.0,0.0
2026-02-13 11:28:00-05:00,418.32000732421875,418.3699951171875,417.80010986328125,418.1487121582031,99515,0.0,0.0
2026-02-13 11:29:00-05:00,418.0600891113281,418.1940002441406,417.67010498046875,417.92999267578125,70902,0.0,0.0
2026-02-13 11:30:00-05:00,417.9150085449219,418.07000732421875,417.5,417.69000244140625,74929,0.0,0.0
2026-02-13 11:31:00-05:00,417.7395935058594,417.9700012207031,416.4468078613281,417.92669677734375,146065,0.0,0.0
2026-02-13 11:32:00-05:00,417.95001220703125,418.1000061035156,417.5199890136719,417.93109130859375,93479,0.0,0.0
2026-02-13 11:33:00-05:00,417.94500732421875,418.2300109863281,417.6000061035156,418.0,97889,0.0,0.0
2026-02-13 11:34:00-05:00,418.0198974609375,418.0198974609375,417.4200134277344,417.8299865722656,59939,0.0,0.0
2026-02-13 11:35:00-05:00,417.8200988769531,418.2799987792969,417.70001220703125,418.16009521484375,72665,0.0,0.0
2026-02-13 11:36:00-05:00,418.2049865722656,419.0799865722656,418.1499938964844,419.0400085449219,155517,0.0,0.0
2026-02-13 11:37:00-05:00,419.0559997558594,419.09991455078125,418.0400085449219,418.19000244140625,127086,0.0,0.0
2026-02-13 11:38:00-05:00,418.19500732421875,418.9898986816406,418.0799865722656,418.9700012207031,98638,0.0,0.0
2026-02-13 11:39:00-05:00,418.989990234375,419.20001220703125,418.71051025390625,419.010009765625,101832,0.0,0.0
2026-02-13 11:40:00-05:00,419.010009765625,419.04998779296875,418.5867919921875,418.7301025390625,61060,0.0,0.0
2026-02-13 11:41:00-05:00,418.80999755859375,418.80999755859375,418.32000732421875,418.6409912109375,56597,0.0,0.0
2026-02-13 11:42:00-05:00,418.6344909667969,418.7398986816406,418.20001220703125,418.20001220703125,60118,0.0,0.0
2026-02-13 11:43:00-05:00,418.20001220703125,418.79998779296875,417.94000244140625,418.6449890136719,82790,0.0,0.0
2026-02-13 11:44:00-05:00,418.6050109863281,418.6899108886719,418.281005859375,418.4849853515625,52106,0.0,0.0
2026-02-13 11:45:00-05:00,418.6199951171875,418.69000244140625,418.2701110839844,418.52020263671875,40087,0.0,0.0
2026-02-13 11:46:00-05:00,418.5201110839844,419.0899963378906,418.3800048828125,418.7099914550781,74490,0.0,0.0
2026-02-13 11:47:00-05:00,418.68670654296875,418.7699890136719,418.2601013183594,418.5050048828125,66230,0.0,0.0
2026-02-13 11:48:00-05:00,418.4949951171875,418.4949951171875,417.8399963378906,418.2650146484375,89694,0.0,0.0
2026-02-13 11:49:00-05:00,418.29998779296875,418.55999755859375,418.1000061035156,418.32000732421875,70073,0.0,0.0
2026-02-13 11:50:00-05:00,418.31500244140625,418.7799987792969,418.010009765625,418.7799987792969,68977,0.0,0.0
2026-02-13 11:51:00-05:00,418.7784118652344,419.0661926269531,418.2900085449219,419.0249938964844,69234,0.0,0.0
2026-02-13 11:52:00-05:00,419.0249938964844,419.05999755859375,418.5899963378906,418.625,58259,0.0,0.0
2026-02-13 11:53:00-05:00,418.6700134277344,419.1300048828125,418.6099853515625,418.980712890625,67702,0.0,0.0
2026-02-13 11:54:00-05:00,418.9750061035156,419.5400085449219,418.8900146484375,419.3299865722656,126143,0.0,0.0
2026-02-13 11:55:00-05:00,419.3320007324219,419.5,418.9800109863281,419.0,83128,0.0,0.0
2026-02-13 11:56:00-05:00,419.0299987792969,419.67999267578125,418.9913024902344,419.3900146484375,96180,0.0,0.0
2026-02-13 11:57:00-05:00,419.3900146484375,419.3900146484375,418.8999938964844,419.0828857421875,62202,0.0,0.0
2026-02-13 11:58:00-05:00,419.1199035644531,419.4100036621094,419.0,419.3900146484375,70923,0.0,0.0
2026-02-13 11:59:00-05:00,419.3800048828125,419.5299987792969,419.1099853515625,419.2170104980469,75606,0.0,0.0
2026-02-13 12:00:00-05:00,419.25,419.4049987792969,419.0000915527344,419.19000244140625,93852,0.0,0.0
2026-02-13 12:01:00-05:00,419.19000244140625,420.17999267578125,419.19000244140625,420.1271057128906,142859,0.0,0.0
2026-02-13 12:02:00-05:00,420.1796875,420.3599853515625,419.92999267578125,420.0849914550781,131235,0.0,0.0
2026-02-13 12:03:00-05:00,420.1033935546875,420.1300048828125,419.6199951171875,419.781005859375,95351,0.0,0.0
2026-02-13 12:04:00-05:00,419.7699890136719,420.04998779296875,419.739990234375,419.94268798828125,65701,0.0,0.0
2026-02-13 12:05:00-05:00,419.9599914550781,420.2099914550781,419.7200012207031,420.07000732421875,86832,0.0,0.0
2026-02-13 12:06:00-05:00,420.0400085449219,420.5299987792969,419.739990234375,420.4649963378906,103249,0.0,0.0
2026-02-13 12:07:00-05:00,420.4100036621094,420.59991455078125,420.0899963378906,420.3385925292969,106275,0.0,0.0
2026-02-13 12:08:00-05:00,420.3299865722656,420.5400085449219,420.2699890136719,420.4100036621094,64478,0.0,0.0
2026-02-13 12:09:00-05:00,420.4100036621094,420.4200134277344,420.0400085449219,420.07769775390625,69411,0.0,0.0
2026-02-13 12:10:00-05:00,420.0899963378906,420.2900085449219,419.80999755859375,419.8450012207031,63917,0.0,0.0
2026-02-13 12:11:00-05:00,419.80999755859375,420.3299865722656,419.7799987792969,420.269287109375,88736,0.0,0.0
2026-02-13 12:12:00-05:00,420.2900085449219,420.5400085449219,420.1300048828125,420.3699951171875,63956,0.0,0.0
2026-02-13 12:13:00-05:00,420.3617858886719,420.5400085449219,420.0199890136719,420.0899963378906,58263,0.0,0.0
2026-02-13 12:14:00-05:00,420.1099853515625,420.3699951171875,419.79998779296875,420.276611328125,63285,0.0,0.0
2026-02-13 12:15:00-05:00,420.3287048339844,420.3287048339844,419.70001220703125,419.70001220703125,47892,0.0,0.0
2026-02-13 12:16:00-05:00,419.6820068359375,419.8599853515625,419.45001220703125,419.69000244140625,89172,0.0,0.0
2026-02-13 12:17:00-05:00,419.70989990234375,419.8500061035156,419.6000061035156,419.69000244140625,47462,0.0,0.0
2026-02-13 12:18:00-05:00,419.6700134277344,419.67999267578125,419.25,419.5414123535156,74769,0.0,0.0
2026-02-13 12:19:00-05:00,419.57501220703125,419.69989013671875,419.2699890136719,419.6499938964844,49061,0.0,0.0
2026-02-13 12:20:00-05:00,419.67999267578125,420.2283020019531,419.4700012207031,420.19000244140625,95753,0.0,0.0
2026-02-13 12:21:00-05:00,420.173095703125,420.67999267578125,420.05999755859375,420.2900085449219,81791,0.0,0.0
2026-02-13 12:22:00-05:00,420.3399963378906,420.75,420.30999755859375,420.6400146484375,74601,0.0,0.0
2026-02-13 12:23:00-05:00,420.6600036621094,420.760009765625,420.4599914550781,420.510009765625,49980,0.0,0.0
2026-02-13 12:24:00-05:00,420.5299987792969,420.70001220703125,420.3299865722656,420.5718078613281,55783,0.0,0.0
2026-02-13 12:25:00-05:00,420.5899963378906,420.70001220703125,420.0799865722656,420.6007080078125,70770,0.0,0.0
2026-02-13 12:26:00-05:00,420.6300048828125,420.7699890136719,420.1099853515625,420.2699890136719,77791,0.0,0.0
2026-02-13 12:27:00-05:00,420.29998779296875,420.6300048828125,420.2900085449219,420.6300048828125,7378320,0.0,0.0
2026-02-13 12:28:00-05:00,420.6400146484375,420.9200134277344,420.42010498046875,420.67498779296875,0,0.0,0.0
2026-02-13 12:29:00-05:00,420.69000244140625,420.94000244140625,420.3299865722656,420.4200134277344,59067,0.0,0.0
2026-02-13 12:30:00-05:00,420.4800109863281,420.9700012207031,420.25,420.75,91736,0.0,0.0
2026-02-13 12:31:00-05:00,420.7300109863281,421.0899963378906,420.6700134277344,421.0476989746094,78778,0.0,0.0
2026-02-13 12:32:00-05:00,421.0299987792969,421.1781921386719,420.9100036621094,421.0199890136719,65729,0.0,0.0
2026-02-13 12:33:00-05:00,421.04998779296875,421.260009765625,420.95001220703125,421.0104064941406,66362,0.0,0.0
2026-02-13 12:34:00-05:00,421.0299987792969,421.1099853515625,420.7601013183594,421.0199890136719,63353,0.0,0.0
2026-02-13 12:35:00-05:00,421.0,421.25,420.6199951171875,420.875,79598,0.0,0.0
2026-02-13 12:36:00-05:00,420.8900146484375,421.0199890136719,420.75,420.9700012207031,44752,0.0,0.0
2026-02-13 12:37:00-05:00,420.95001220703125,420.9800109863281,420.54998779296875,420.5799865722656,52434,0.0,0.0
2026-02-13 12:38:00-05:00,420.57000732421875,420.9800109863281,420.48699951171875,420.7300109863281,55775,0.0,0.0
2026-02-13 12:39:00-05:00,420.7550964355469,421.05999755859375,420.70001220703125,421.010009765625,48518,0.0,0.0
2026-02-13 12:40:00-05:00,420.9599914550781,420.9999084472656,420.6300048828125,420.8299865722656,59230,0.0,0.0
2026-02-13 12:41:00-05:00,420.82000732421875,420.94000244140625,420.7300109863281,420.7850036621094,48368,0.0,0.0
2026-02-13 12:42:00-05:00,420.82000732421875,420.9599914550781,420.50799560546875,420.6098937988281,51834,0.0,0.0
2026-02-13 12:43:00-05:00,420.5799865722656,420.8299865722656,420.3299865722656,420.4901123046875,62566,0.0,0.0
2026-02-13 12:44:00-05:00,420.5,420.5799865722656,420.110107421875,420.4200134277344,63561,0.0,0.0
2026-02-13 12:45:00-05:00,420.3800048828125,420.42999267578125,419.760009765625,419.92999267578125,95495,0.0,0.0
2026-02-13 12:46:00-05:00,419.9200134277344,420.3402099609375,419.75,420.260009765625,57198,0.0,0.0
2026-02-13 12:47:00-05:00,420.2650146484375,420.3299865722656,419.9100036621094,419.93499755859375,50955,0.0,0.0
2026-02-13 12:48:00-05:00,419.9549865722656,420.21990966796875,419.8351135253906,420.1499938964844,54623,0.0,0.0
2026-02-13 12:49:00-05:00,420.1549987792969,420.4399108886719,420.0199890136719,420.30999755859375,68733,0.0,0.0
2026-02-13 12:50:00-05:00,420.2699890136719,420.3349914550781,420.0450134277344,420.2550048828125,43427,0.0,0.0
2026-02-13 12:51:00-05:00,420.2449951171875,420.29998779296875,419.7200012207031,419.92999267578125,82497,0.0,0.0
2026-02-13 12:52:00-05:00,419.92999267578125,420.6600036621094,419.8800048828125,420.4849853515625,78803,0.0,0.0
2026-02-13 12:53:00-05:00,420.4849853515625,420.5199890136719,420.0899963378906,420.15130615234375,55817,0.0,0.0
2026-02-13 12:54:00-05:00,420.1329040527344,420.1650085449219,419.6300048828125,419.8200988769531,70217,0.0,0.0
2026-02-13 12:55:00-05:00,419.7950134277344,420.05999755859375,419.4100036621094,419.5199890136719,74488,0.0,0.0
2026-02-13 12:56:00-05:00,419.5899963378906,420.0398864746094,419.2756042480469,419.9700012207031,69228,0.0,0.0
2026-02-13 12:57:00-05:00,419.9700012207031,420.010009765625,419.6401062011719,419.75,40547,0.0,0.0
2026-02-13 12:58:00-05:00,419.7300109863281,419.8689880371094,419.56500244140625,419.67498779296875,38787,0.0,0.0
2026-02-13 12:59:00-05:00,419.7300109863281,419.75,419.1199951171875,419.3500061035156,63316,0.0,0.0
2026-02-13 13:00:00-05:00,419.3699951171875,419.7900085449219,419.2699890136719,419.6199951171875,54040,0.0,0.0
2026-02-13 13:01:00-05:00,419.6199951171875,419.6499938964844,418.8999938964844,419.0,78082,0.0,0.0
2026-02-13 13:02:00-05:00,418.989990234375,419.2510986328125,418.82000732421875,418.9281921386719,61654,0.0,0.0
2026-02-13 13:03:00-05:00,418.92999267578125,419.3699951171875,418.80999755859375,419.3699035644531,54437,0.0,0.0
2026-02-13 13:04:00-05:00,419.3699951171875,419.44000244140625,419.04010009765625,419.1199951171875,47481,0.0,0.0
2026-02-13 13:05:00-05:00,419.1376037597656,419.2900085449219,418.8999938964844,419.1700134277344,54244,0.0,0.0
2026-02-13 13:06:00-05:00,419.2049865722656,419.4800109863281,419.1109924316406,419.25,51343,0.0,0.0
2026-02-13 13:07:00-05:00,419.2699890136719,419.55999755859375,419.17010498046875,419.3251037597656,35529,0.0,0.0
2026-02-13 13:08:00-05:00,419.3299865722656,419.95001220703125,419.3299865722656,419.6000061035156,58857,0.0,0.0
2026-02-13 13:09:00-05:00,419.57000732421875,419.8699951171875,419.44000244140625,419.7080078125,44025,0.0,0.0
2026-02-13 13:10:00-05:00,419.7300109863281,420.12579345703125,419.70001220703125,420.05999755859375,66313,0.0,0.0
2026-02-13 13:11:00-05:00,420.05999755859375,420.3500061035156,419.9501037597656,420.3299865722656,64132,0.0,0.0
2026-02-13 13:12:00-05:00,420.2950134277344,420.3500061035156,419.75,420.0150146484375,59476,0.0,0.0
2026-02-13 13:13:00-05:00,420.0249938964844,420.20001220703125,419.7900085449219,420.1499938964844,35731,0.0,0.0
2026-02-13 13:14:00-05:00,420.1300964355469,420.239990234375,419.8800048828125,419.92999267578125,33671,0.0,0.0
2026-02-13 13:15:00-05:00,419.93499755859375,420.29998779296875,419.75,420.2650146484375,47937,0.0,0.0
2026-02-13 13:16:00-05:00,420.260009765625,420.4299011230469,420.0799865722656,420.3949890136719,48081,0.0,0.0
2026-02-13 13:17:00-05:00,420.3800048828125,420.44000244140625,420.239990234375,420.3699951171875,36654,0.0,0.0
2026-02-13 13:18:00-05:00,420.3299865722656,420.54998779296875,420.2799987792969,420.4700012207031,51898,0.0,0.0
2026-02-13 13:19:00-05:00,420.5098876953125,420.5199890136719,419.7200012207031,420.08050537109375,54181,0.0,0.0
2026-02-13 13:20:00-05:00,420.0799865722656,420.498291015625,420.05999755859375,420.38531494140625,47066,0.0,0.0
2026-02-13 13:21:00-05:00,420.3900146484375,420.739990234375,420.2099914550781,420.69000244140625,69414,0.0,0.0
2026-02-13 13:22:00-05:00,420.7300109863281,420.8890075683594,420.5400085449219,420.8890075683594,71404,0.0,0.0
2026-02-13 13:23:00-05:00,420.8883972167969,421.1650085449219,420.8399963378906,421.1449890136719,85854,0.0,0.0
2026-02-13 13:24:00-05:00,421.1449890136719,421.2099914550781,420.92999267578125,421.1199951171875,54556,0.0,0.0
2026-02-13 13:25:00-05:00,421.17999267578125,421.17999267578125,420.6199951171875,420.7349853515625,51209,0.0,0.0
